geometry
POINT (-118.4798227234192 42.35833854666736)
POINT (-118.3463960657155 42.32165063803873)
POINT (-118.0754937216899 42.3826894159031)
POINT (-117.7934137981243 42.32308345013194)
POINT (-117.6028320782213 42.36938305416347)
POINT (-117.0531811719668 42.33791223776593)
POINT (-124.3096838015608 42.47311623789)
POINT (-124.1218206027654 42.44591807791177)
POINT (-123.3503407830571 42.40380432078872)
POINT (-122.9705952700308 42.47437920635578)
POINT (-122.5174605148208 42.44681396872127)
POINT (-122.3749468440836 42.47870654296218)
POINT (-121.9823693862174 42.43797155254469)
POINT (-121.7067215963072 42.48846657110727)
POINT (-121.2152571299595 42.46215349971126)
POINT (-120.5096807125534 42.43704302107968)
POINT (-120.243632445001 42.42948648998087)
POINT (-119.6094360901128 42.46436461598243)
POINT (-119.2386901889165 42.4546189216277)
POINT (-119.0965133272126 42.41104417431388)
POINT (-118.648987678349 42.48815462280842)
POINT (-117.902181988616 42.41655013500291)
POINT (-117.3840009722329 42.43739476652934)
POINT (-117.156308005677 42.43020398873797)
POINT (-123.9926036603826 42.54497954396033)
POINT (-123.7829686666264 42.54313406515378)
POINT (-123.6273496325392 42.5811175652787)
POINT (-123.2466102226977 42.49844047957052)
POINT (-123.1064354431814 42.51807673704219)
POINT (-122.5932953666274 42.56597106367517)
POINT (-122.1168354069738 42.52087269852227)
POINT (-121.9406133673427 42.58712419666421)
POINT (-121.3589686399727 42.51330992435276)
POINT (-120.6752072716649 42.55684714544978)
POINT (-120.0107033869611 42.51244894643352)
POINT (-119.7835334888021 42.57445663961042)
POINT (-118.8358832594736 42.49705011180241)
POINT (-118.4872044012431 42.51510957866444)
POINT (-118.2823918981156 42.54552136808102)
POINT (-118.0096575259965 42.53022450703345)
POINT (-117.6694963166943 42.5378274382767)
POINT (-117.1670364858124 42.5879463849177)
POINT (-124.1605948406115 42.6463005498653)
POINT (-123.8527307166291 42.66598387492473)
POINT (-122.7384157213066 42.59384916394369)
POINT (-122.3891928471954 42.67813838041167)
POINT (-122.2610982503285 42.61936418121879)
POINT (-122.1176987240117 42.66384487301406)
POINT (-121.609173573192 42.60431435116175)
POINT (-121.47288641448 42.64836167697057)
POINT (-121.1800392968301 42.62418781361718)
POINT (-121.0416709567523 42.64123835324249)
POINT (-120.9028604771013 42.63666283172329)
POINT (-120.327714959057 42.59314127914955)
POINT (-119.9804864341712 42.68338173908887)
POINT (-119.6162860863584 42.63307020736642)
POINT (-119.4154492713071 42.61530677054492)
POINT (-119.2747575402674 42.63128696055765)
POINT (-119.0361738245875 42.59988381018508)
POINT (-118.4521275864265 42.65869743100773)
POINT (-118.1832505756017 42.68067003048382)
POINT (-117.9981759988907 42.68089304286667)
POINT (-117.8265343271752 42.63902237460461)
POINT (-117.5956443009766 42.65957784805029)
POINT (-117.331451379764 42.59929774132497)
POINT (-124.293931742895 42.72899207163463)
POINT (-124.0362661575569 42.77195977148143)
POINT (-123.5709525617336 42.75935459907006)
POINT (-123.4179514408305 42.70881669009434)
POINT (-123.1545690179181 42.7525272474901)
POINT (-122.8569154777128 42.68854805345461)
POINT (-122.6521106052017 42.74370765125794)
POINT (-121.7873530055424 42.74931068449431)
POINT (-121.5660043741519 42.75687198394682)
POINT (-121.31601107105 42.70442775047305)
POINT (-121.1844000199054 42.78421745122233)
POINT (-120.1271202844912 42.71900738447955)
POINT (-119.3678929122206 42.77686160945798)
POINT (-119.1107847477032 42.76586668108241)
POINT (-118.8377414493797 42.76532871955723)
POINT (-118.6502308471159 42.70855629295106)
POINT (-117.7252041193687 42.75805185254298)
POINT (-117.4542640405191 42.713742918057)
POINT (-117.2398016875538 42.72080689836846)
POINT (-117.1071648458215 42.76321147313708)
POINT (-123.7508121757213 42.83453291902305)
POINT (-122.9279601171598 42.85690124521184)
POINT (-122.7335419945166 42.86970558156994)
POINT (-122.5658794826491 42.87170398929393)
POINT (-122.2077501250766 42.85033621551511)
POINT (-122.0396250765146 42.81491317854951)
POINT (-120.9762426079485 42.81473710319759)
POINT (-120.491615808373 42.80248421208719)
POINT (-120.3378758446736 42.79680954042901)
POINT (-119.7224726961664 42.82612716771656)
POINT (-119.4994615973408 42.87512749075693)
POINT (-118.4925220997938 42.8605784001947)
POINT (-118.2332780254383 42.82405311479243)
POINT (-117.8776214413496 42.85527455755065)
POINT (-124.3214142877397 42.92118811659618)
POINT (-123.9629414106411 42.90281575087815)
POINT (-123.5105269114914 42.96398785441452)
POINT (-123.3249073958351 42.90286681166148)
POINT (-123.0783654618743 42.89973062102423)
POINT (-121.9343819193163 42.95038151442471)
POINT (-121.6533461063095 42.94273617742037)
POINT (-121.4048420230214 42.89029225554278)
POINT (-121.1068160483945 42.96697962105639)
POINT (-120.7114320209742 42.96927561290202)
POINT (-120.2795676269493 42.92572425874615)
POINT (-119.9010393824835 42.9119394297236)
POINT (-118.9118277008666 42.97809143999224)
POINT (-118.7739148134553 42.92906469119351)
POINT (-118.6133470311801 42.97104260123881)
POINT (-118.0406150065361 42.96554653660073)
POINT (-117.7363513551745 42.97249614935509)
POINT (-117.5555812538275 42.95487441370113)
POINT (-124.1856384553641 42.98352107414494)
POINT (-123.7384643129622 43.02854650125146)
POINT (-122.7494280056686 43.04380929537866)
POINT (-122.5965768481121 43.05943189122864)
POINT (-122.4055573867381 43.03204399887407)
POINT (-122.1807652294134 43.03469241826554)
POINT (-121.2991305828266 43.00607678095457)
POINT (-120.9190807351611 43.02979634814724)
POINT (-120.4963170657466 42.99355728838986)
POINT (-120.3347224363141 43.06099725217567)
POINT (-120.1278286961887 42.99209929474716)
POINT (-119.7133714494509 43.04435891685324)
POINT (-119.5400760380419 43.02777552073145)
POINT (-119.2632716470398 43.0093301198314)
POINT (-119.0891554238404 43.02486966918584)
POINT (-118.4503589026726 42.99186907474578)
POINT (-118.2782146690358 43.03673312357651)
POINT (-117.2667836164278 43.02434523984482)
POINT (-124.2742324379862 43.16431687779423)
POINT (-123.4730834468353 43.15321805602869)
POINT (-123.1884465748092 43.11808588798569)
POINT (-122.4422842259131 43.16830736531122)
POINT (-121.8913676988472 43.10071885601747)
POINT (-121.6217254810019 43.12931674897811)
POINT (-121.4060338930691 43.12898399647958)
POINT (-121.1866190606732 43.16207022771412)
POINT (-120.9447992875426 43.17398260932676)
POINT (-119.9781349796882 43.08141412316952)
POINT (-119.3874544828431 43.08975312949406)
POINT (-118.9502835075809 43.11297144763262)
POINT (-118.4201093712061 43.1268669536534)
POINT (-118.1406508560291 43.16075339115353)
POINT (-117.9512099254996 43.09071821546092)
POINT (-117.8088236084889 43.10387428552789)
POINT (-117.6799269149094 43.16555983084065)
POINT (-117.4646149982329 43.10840759105752)
POINT (-117.11588454777 43.10571855740001)
POINT (-124.0906583451873 43.20187399241227)
POINT (-123.7692363520558 43.22973623711349)
POINT (-123.6248749178655 43.20272470833946)
POINT (-122.9555264050847 43.1915757020159)
POINT (-122.212769440705 43.17836593426453)
POINT (-121.9755840119953 43.2173713838521)
POINT (-121.6917346021519 43.25537992408518)
POINT (-121.0794306497265 43.25121056504964)
POINT (-120.7978647140409 43.20310890381695)
POINT (-120.6239482786199 43.22827432980233)
POINT (-120.4428491146707 43.20052042985966)
POINT (-120.2828816299756 43.23845769485693)
POINT (-120.1399196836186 43.2395251793134)
POINT (-120.0018027034908 43.24753627177327)
POINT (-119.6917027355721 43.23687609640881)
POINT (-119.2946760033408 43.2407002669151)
POINT (-119.0719192612307 43.18763466286377)
POINT (-118.8164504826796 43.24661873154607)
POINT (-118.6295808493092 43.17603007976578)
POINT (-118.0349450501998 43.25542753427144)
POINT (-117.2164268126334 43.26829882665784)
POINT (-124.2765534458655 43.30449905533276)
POINT (-123.1974418565133 43.35794715455366)
POINT (-123.0222700562803 43.35699215490225)
POINT (-122.8161063010701 43.29062531691304)
POINT (-122.5791480494095 43.29758036184899)
POINT (-122.4094994802726 43.34029459139116)
POINT (-122.1612547269306 43.35600758169893)
POINT (-121.5467395433978 43.27248128446064)
POINT (-121.2768338337062 43.33675695765751)
POINT (-119.855118750454 43.33327781909548)
POINT (-119.4809455405354 43.29300570185328)
POINT (-118.9602078600277 43.32330084206666)
POINT (-118.2915581513894 43.32784751133439)
POINT (-117.835249446685 43.34156560439364)
POINT (-117.527720053034 43.30307091611917)
POINT (-117.3453673574961 43.32584623542461)
POINT (-124.210409347742 43.42906077842641)
POINT (-123.9249806640164 43.37145118129038)
POINT (-123.6882347143738 43.40819951771592)
POINT (-123.4550037528752 43.40660073057913)
POINT (-122.7195667126632 43.39071618623974)
POINT (-122.5882183963571 43.44017265237035)
POINT (-121.9250323214379 43.4619447010331)
POINT (-120.9051476056358 43.45563256986716)
POINT (-120.6510345898332 43.42316653020342)
POINT (-120.3924873521278 43.37062043401428)
POINT (-120.1527702571547 43.4041297962745)
POINT (-119.9829451576263 43.43488799969045)
POINT (-119.6003995909463 43.46274566531229)
POINT (-119.0871444649238 43.37752187611248)
POINT (-118.5449741440763 43.37177691930412)
POINT (-118.1764598129206 43.41642430662221)
POINT (-118.0295389258718 43.41302561330615)
POINT (-117.3876605313281 43.45889563354669)
POINT (-123.8988769185336 43.51247154140166)
POINT (-123.2905823920509 43.53609688708596)
POINT (-123.0964777733712 43.54811621345112)
POINT (-122.8537714774281 43.51783595648246)
POINT (-122.1981167437787 43.55564843047352)
POINT (-122.0619455025759 43.50961490619679)
POINT (-121.5907730678621 43.49295030814087)
POINT (-121.3892516530867 43.49592675212892)
POINT (-121.1145269239305 43.53696415824086)
POINT (-120.539575541631 43.51803389402395)
POINT (-120.3476266309061 43.51668719753485)
POINT (-119.8452153932504 43.50267766570311)
POINT (-119.2436200537052 43.48592113587116)
POINT (-119.0041463397292 43.49836653018189)
POINT (-118.8062475303671 43.52061717076298)
POINT (-118.600982388907 43.50893552992003)
POINT (-118.4468792445995 43.53860539101996)
POINT (-118.3098033621357 43.47351488179422)
POINT (-117.7830076648149 43.47708662202591)
POINT (-117.5909294977394 43.48328832541178)
POINT (-117.2327000670982 43.53532816313643)
POINT (-124.0194421977726 43.58311891078765)
POINT (-123.8561684824805 43.65778000880867)
POINT (-123.6301394383432 43.57419870486476)
POINT (-122.4697717048707 43.57274686382084)
POINT (-121.8235086841023 43.56629039300987)
POINT (-121.4881352071557 43.65555963300189)
POINT (-120.8624143365682 43.62719437569065)
POINT (-120.6941569274098 43.63031048869038)
POINT (-120.425954020594 43.64930726328553)
POINT (-120.2850692444919 43.64527822630588)
POINT (-120.1127123513315 43.59707693470327)
POINT (-119.9301079526581 43.65074737490167)
POINT (-119.4137654062449 43.61789387253385)
POINT (-118.9314046079974 43.62168521416858)
POINT (-118.6651354950837 43.65188723360891)
POINT (-118.1004923387232 43.64141799323541)
POINT (-117.9606914497492 43.63949883890363)
POINT (-117.7881919633807 43.63994279566553)
POINT (-124.1484228740213 43.75801960062651)
POINT (-123.4811084869335 43.75062666357234)
POINT (-123.315797008202 43.69841579180764)
POINT (-123.179446841475 43.72407468273165)
POINT (-123.0294257927208 43.68629935155709)
POINT (-122.6400318553844 43.6666143791256)
POINT (-122.2853004683464 43.70111760156315)
POINT (-122.0430186035591 43.69556521614854)
POINT (-121.6625502231163 43.70600766230178)
POINT (-121.2733707908213 43.70344099676633)
POINT (-119.6989141610626 43.70626902079334)
POINT (-119.3080646811749 43.72606610341712)
POINT (-119.0700648969024 43.69016784416857)
POINT (-118.8071235282631 43.70962924009635)
POINT (-118.5568261380872 43.73849772552985)
POINT (-118.3880301125949 43.68810114690393)
POINT (-118.2390927636496 43.68164011211)
POINT (-117.6706940390777 43.71317198743879)
POINT (-117.5308976605884 43.75258348383913)
POINT (-117.3892654973882 43.66962572266926)
POINT (-117.0799883176667 43.72121223192236)
POINT (-123.9114997448313 43.7989844092417)
POINT (-122.8926534480653 43.77933056910807)
POINT (-122.7541853764592 43.78412260300113)
POINT (-122.466342412198 43.79934116867329)
POINT (-121.6195014664623 43.85245688765944)
POINT (-121.3959424090491 43.83456486803706)
POINT (-120.9882442797944 43.76703427470763)
POINT (-120.8121710043593 43.8008742692521)
POINT (-120.6128406237206 43.77846256728593)
POINT (-120.3735789792288 43.78351697821256)
POINT (-120.1021635298509 43.7855864505483)
POINT (-119.8861586672509 43.82869069674344)
POINT (-119.5290561655185 43.76906813088822)
POINT (-118.1223574758597 43.85412371084514)
POINT (-117.8677681611724 43.80966525256314)
POINT (-117.247975143559 43.78900719886672)
POINT (-123.9435733678601 43.94665849040794)
POINT (-123.6557417476952 43.87631568412677)
POINT (-123.419317525867 43.88139411308754)
POINT (-123.263163666355 43.94170531674259)
POINT (-123.0325636416311 43.92154666339177)
POINT (-122.7114159307616 43.93803450687264)
POINT (-122.3883193762714 43.93910256769156)
POINT (-122.1707931554081 43.86659473186575)
POINT (-121.8351273725333 43.85676939737625)
POINT (-121.1676192883148 43.9396680635794)
POINT (-120.9483477295233 43.90046868942343)
POINT (-120.0711098931007 43.94031429791371)
POINT (-119.739267759665 43.94764325166895)
POINT (-119.3447199463229 43.86850472374797)
POINT (-118.9039475163333 43.88199376455759)
POINT (-118.748166454062 43.92946402342455)
POINT (-118.2754816135538 43.90153553976062)
POINT (-117.6894736978535 43.93729715029616)
POINT (-117.4609541353022 43.89950964411793)
POINT (-123.4626841237243 44.01878502787134)
POINT (-122.8919492738172 44.03949759386179)
POINT (-122.6180741572611 44.05111755402959)
POINT (-122.0245936167213 44.00656822085078)
POINT (-121.6534252948327 44.05078456332893)
POINT (-121.4201249401826 44.02768492189089)
POINT (-120.674018060641 43.99585613886963)
POINT (-120.5097034575333 44.00551402537225)
POINT (-120.247938406238 44.01541777580094)
POINT (-119.5530050340656 44.00290684062878)
POINT (-119.2883288685357 44.01520933887904)
POINT (-119.0355084830588 44.00126589492181)
POINT (-118.1564756047504 44.01458220546606)
POINT (-118.002740033213 43.96433724589592)
POINT (-117.7912107742883 44.03606197044292)
POINT (-117.1293305644498 43.98506914959562)
POINT (-124.0371810503735 44.13910772027194)
POINT (-123.7405303404099 44.07300535776754)
POINT (-123.3359520161537 44.12411726503031)
POINT (-123.0761617802925 44.12860192945365)
POINT (-122.3876568266648 44.11114282462842)
POINT (-121.8595151824786 44.10481150645059)
POINT (-120.9449850950008 44.10738273202534)
POINT (-120.7371311135321 44.13403933757276)
POINT (-120.3625438360783 44.11490825589988)
POINT (-120.1339870741742 44.09728545043718)
POINT (-119.9126345518379 44.113993719516)
POINT (-119.7738249003455 44.11750077657595)
POINT (-119.1203764297308 44.14013535637729)
POINT (-118.9140489450619 44.14106993408363)
POINT (-118.7744827977574 44.06939260167518)
POINT (-118.3875026460231 44.14656274246434)
POINT (-117.9532149655883 44.10634204699201)
POINT (-117.5982790222416 44.08261312244887)
POINT (-117.4527805482993 44.05522549207416)
POINT (-117.2823679349249 44.05342030011874)
POINT (-123.2354156754088 44.22297717109043)
POINT (-122.8557338340469 44.18450081124539)
POINT (-122.2614710991294 44.1680045825552)
POINT (-122.1145526342863 44.16958128366786)
POINT (-120.8464783997203 44.22553113048833)
POINT (-120.0032365316486 44.24306714609746)
POINT (-119.6020687176905 44.15951931146244)
POINT (-119.4385786874251 44.15085954477767)
POINT (-118.7090749039473 44.19662980307236)
POINT (-118.1465055170502 44.20630219463059)
POINT (-117.1308710666831 44.20617878004075)
POINT (-123.8018882317635 44.28098356811304)
POINT (-123.5629861220226 44.24748149732181)
POINT (-123.4147303786326 44.31958092737966)
POINT (-123.1018440377551 44.28041952812682)
POINT (-122.7184789410811 44.24964706067492)
POINT (-122.5473749182478 44.26349870298776)
POINT (-122.3870398914895 44.2692338334903)
POINT (-121.9827077329594 44.25146020179552)
POINT (-121.7325036254221 44.31408075557434)
POINT (-121.4935305804742 44.25466788713113)
POINT (-121.1335321167669 44.25233247779938)
POINT (-120.4964605556377 44.29392588480499)
POINT (-120.1787127709081 44.2767230074525)
POINT (-119.6698411012714 44.33958584395435)
POINT (-119.3087224021823 44.24699281726397)
POINT (-118.5004950671812 44.31797699796569)
POINT (-118.0172155883872 44.32173491540409)
POINT (-117.7673187880087 44.2937612001536)
POINT (-117.531148508704 44.28358298754188)
POINT (-117.3617375301859 44.29361227291573)
POINT (-123.9058212601169 44.37656697867678)
POINT (-123.70410725091 44.4091658599329)
POINT (-123.5616622640859 44.41513621258513)
POINT (-122.9122430532535 44.37382102113821)
POINT (-122.188191513146 44.39536884065635)
POINT (-121.8940936990355 44.38926414087267)
POINT (-121.580727109885 44.41415972749309)
POINT (-121.07600934371 44.42686425134978)
POINT (-120.910273238659 44.36658000132644)
POINT (-120.6882036635104 44.42667147867083)
POINT (-120.3512871845739 44.41440733339036)
POINT (-119.8661809374327 44.404317734309)
POINT (-119.4439877842339 44.37900058335993)
POINT (-119.0408327944718 44.39312221019024)
POINT (-118.7916878448704 44.36701686976208)
POINT (-118.6410537097372 44.40076188545268)
POINT (-118.2693047116689 44.41198325739038)
POINT (-123.3343983319521 44.52280241714616)
POINT (-123.1959211353471 44.44583685683209)
POINT (-122.7516233173359 44.44302593764279)
POINT (-122.5651057221918 44.4708115954734)
POINT (-122.4133462695216 44.46734989820689)
POINT (-122.02615278324 44.52777291159143)
POINT (-121.7624310112286 44.52539047238371)
POINT (-121.4518836306569 44.47865293178687)
POINT (-121.2897904127312 44.47050380402182)
POINT (-120.1460533532138 44.45431740708465)
POINT (-119.7450157017844 44.49450578784894)
POINT (-119.5167502891899 44.4968487132673)
POINT (-119.1366468272443 44.49568074402429)
POINT (-118.4535455191316 44.45382601240487)
POINT (-118.0872779091846 44.45953952562932)
POINT (-117.8178091603813 44.44197289920808)
POINT (-117.6213853610068 44.47245321548257)
POINT (-117.366750366363 44.51930867940844)
POINT (-123.9169791523809 44.55612488153962)
POINT (-123.7698822778293 44.55761908295867)
POINT (-123.4558680424393 44.62141053787293)
POINT (-123.1896706925489 44.62085191722567)
POINT (-122.884805583176 44.56184684280574)
POINT (-121.8959140138162 44.60771457183469)
POINT (-120.9683102881545 44.54708418889963)
POINT (-120.5324515496877 44.53874947205058)
POINT (-119.9595135787065 44.56054317520742)
POINT (-119.7135404519284 44.63073968166663)
POINT (-119.2900374000883 44.60060332576379)
POINT (-118.9442719465186 44.5893975527712)
POINT (-118.7777087988782 44.61215760835415)
POINT (-118.6319799543953 44.55283461787224)
POINT (-118.4690061291157 44.5909295917366)
POINT (-117.8876870421142 44.58900963416758)
POINT (-124.03918515992 44.68409879535781)
POINT (-122.9623688943203 44.67928309550594)
POINT (-122.2325962258602 44.65601767310224)
POINT (-122.057070759765 44.67456318862668)
POINT (-121.5965627772456 44.67143389693281)
POINT (-121.4487355108356 44.69975558879474)
POINT (-121.3025034199435 44.64585926641819)
POINT (-120.9143588917909 44.67399246574384)
POINT (-120.693694406527 44.67343129617366)
POINT (-120.492627710769 44.68181370392769)
POINT (-120.284492962418 44.64681761681916)
POINT (-119.8276757917448 44.71362925711341)
POINT (-119.4735715811294 44.706920522819)
POINT (-119.0851790001304 44.67920123610496)
POINT (-118.6146144183796 44.69124580182787)
POINT (-118.3214514653859 44.64333310993053)
POINT (-118.1607710781206 44.6902219451671)
POINT (-117.6477485620206 44.670381565703)
POINT (-117.438076620641 44.6387032580954)
POINT (-117.1396299846546 44.69908538535244)
POINT (-123.871811813096 44.78770263349598)
POINT (-123.7068484901033 44.75044478414554)
POINT (-123.2375823072841 44.75232940069638)
POINT (-122.8399131398176 44.75359339503541)
POINT (-122.6304259974847 44.76085088216561)
POINT (-122.4040131556755 44.74895117962624)
POINT (-121.1415407491049 44.74843457090416)
POINT (-120.7130476008431 44.82011625596669)
POINT (-120.559288258334 44.81578305062202)
POINT (-120.0919672093719 44.73400608124274)
POINT (-119.9484354324901 44.79660920190484)
POINT (-119.7105444857259 44.81526945340489)
POINT (-119.2039360709297 44.78840096346533)
POINT (-118.935392367213 44.77050781293312)
POINT (-118.7946988613848 44.7846955675148)
POINT (-118.5334367087282 44.8056673109221)
POINT (-118.0147915814517 44.82861089413166)
POINT (-117.8788241264083 44.80256982077641)
POINT (-123.428196657116 44.85273840865876)
POINT (-123.0219031807687 44.86387941169328)
POINT (-122.6333952860542 44.90129212937513)
POINT (-122.1516136398006 44.89585460816613)
POINT (-121.9354774052182 44.8526458983833)
POINT (-121.6034906187531 44.84672599662933)
POINT (-121.4217171015393 44.86388954136471)
POINT (-121.0238637841503 44.88888474103294)
POINT (-120.8907038967201 44.849404094844)
POINT (-120.3342106265012 44.86548178288054)
POINT (-120.1966009490288 44.87212217945633)
POINT (-119.3537248855611 44.89456078270685)
POINT (-119.1195506058134 44.92067244123407)
POINT (-118.3802832436106 44.91982032063142)
POINT (-118.2195705184509 44.85535183953578)
POINT (-117.3517665045586 44.84923642508392)
POINT (-123.8257881706594 45.02342326455662)
POINT (-123.664797707117 44.95719481236144)
POINT (-123.3068470103344 44.95408611545732)
POINT (-122.9004402641263 44.98922570061993)
POINT (-122.7655360644893 44.94753477960105)
POINT (-122.5039565009542 44.99690260457434)
POINT (-122.0123044337934 45.00233425339165)
POINT (-121.6408560484106 45.01026297862786)
POINT (-121.2474633924827 44.96768383291688)
POINT (-120.6848306431642 44.99489121906741)
POINT (-120.054032725983 45.02391095247017)
POINT (-119.6490114965789 45.01529655498698)
POINT (-119.4626655570554 45.02472824219149)
POINT (-118.9598658944424 44.97827816632744)
POINT (-118.7950088111986 44.97186472097358)
POINT (-118.5068958495825 44.98208999427531)
POINT (-118.1478012346792 45.0013588830446)
POINT (-117.7025464939716 45.0027223884967)
POINT (-117.5465737791452 44.97113381334446)
POINT (-117.1023778569397 45.01206200244473)
POINT (-123.4815871382779 45.09130255161551)
POINT (-123.0677244770674 45.04129724342229)
POINT (-122.6627347071438 45.04249022021874)
POINT (-122.3503072499309 45.02522304561904)
POINT (-122.1604758921813 45.09442702399052)
POINT (-121.856061930711 45.09086164484251)
POINT (-121.4025945913684 45.06019658929912)
POINT (-121.2428296795955 45.10932045105917)
POINT (-121.0959350772648 45.09155153270835)
POINT (-120.3702718631057 45.07200483125049)
POINT (-120.2114774906322 45.11150845892233)
POINT (-119.8548963012673 45.03228174912236)
POINT (-119.2052251910972 45.04665744091224)
POINT (-119.0202775039483 45.1196677387456)
POINT (-118.4185388362368 45.1206270334523)
POINT (-118.2767966112036 45.09960488402963)
POINT (-117.9527118765388 45.03953185588414)
POINT (-117.3042255661092 45.03707333165024)
POINT (-123.7548393967902 45.21480133777256)
POINT (-123.2837197039147 45.19025326749082)
POINT (-123.0890305644695 45.18261666049386)
POINT (-122.8747008483619 45.12855814435679)
POINT (-122.6474889294978 45.21051463177668)
POINT (-121.9265731590829 45.21275493005746)
POINT (-121.6248237490527 45.16124101841569)
POINT (-121.3559883540714 45.21203679286251)
POINT (-120.8723124870088 45.14059470424925)
POINT (-120.6686095028875 45.17228256875524)
POINT (-120.4950677434804 45.16687165546166)
POINT (-120.1061149408029 45.21495456833065)
POINT (-119.9669997926717 45.15569883613685)
POINT (-119.7631920808546 45.15622877364973)
POINT (-119.532293609199 45.15770419511507)
POINT (-119.3832836254501 45.21855837831679)
POINT (-118.8617918564638 45.15494245876211)
POINT (-118.6704823526919 45.13941524381979)
POINT (-117.8126540649611 45.18726932818831)
POINT (-117.5614157133946 45.18610733603825)
POINT (-117.41088799349 45.14358973384189)
POINT (-117.2699034061687 45.17458315384373)
POINT (-116.9913598274443 45.14563304859885)
POINT (-123.8952581732088 45.21984735941209)
POINT (-122.7485717228456 45.30542050149852)
POINT (-122.435591449051 45.23687562662889)
POINT (-122.2960463992394 45.22501909754429)
POINT (-122.1174173414987 45.26415581045384)
POINT (-121.1522957718064 45.27519079257611)
POINT (-120.2984650360027 45.22686409926135)
POINT (-119.6328375693547 45.2703983106266)
POINT (-119.1856110438904 45.23263274765809)
POINT (-118.9555011544082 45.31681005690162)
POINT (-118.2257754334601 45.2301877160091)
POINT (-118.0089284677561 45.24627039614865)
POINT (-117.6812530414524 45.26481294807724)
POINT (-123.7065339827524 45.38680828785332)
POINT (-123.5690857994271 45.3186315092439)
POINT (-123.3835885911719 45.36798775823426)
POINT (-122.9757510349485 45.37973867410173)
POINT (-122.486236539485 45.38099217253512)
POINT (-122.2411092134613 45.36443232577123)
POINT (-121.8233574000927 45.34082355942169)
POINT (-121.4161112800417 45.33963779119893)
POINT (-121.2660424813689 45.3668404161554)
POINT (-121.1277533801168 45.41089566779139)
POINT (-120.9944399551104 45.37544808473412)
POINT (-120.7066757386172 45.39145607428882)
POINT (-120.4722125819986 45.38173833724991)
POINT (-120.2460583772558 45.39836622581569)
